,,Week 3 Game,,,,Standard,,PPR,,Receiving,,,,Rushing,,,
Dontae Fleming,Tulane,Okla,Tulane,-,-,388,3.06,376,5.15,25.18,2.09,12.0,0.09,0.00,0.00,0.0,0.00
Isaiah Neyor,Nebraska,UNI,UNI,-,-,389,3.06,397,4.64,19.42,1.58,12.3,0.08,1.74,0.32,5.4,0.08
Larry Stephens,Toledo,MissSt,Toledo,-,-,390,3.06,393,4.75,21.38,1.69,12.7,0.15,0.00,0.00,0.0,0.00
Demariyon Houston,Old Dominion,VaTech,VaTech,-,-,391,3.02,396,4.65,19.89,1.63,12.2,0.17,0.00,0.00,0.0,0.00
Mycah Pittman,Utah,UtahSt,Utah,-,-,392,3.01,373,5.17,24.33,2.17,11.2,0.08,0.75,0.25,3.0,0.00
Jabre Barber,Texas A&M,Fla,TexA&M,-,-,393,2.96,392,4.78,24.18,1.82,13.3,0.09,0.00,0.00,0.0,0.00
Keshawn Brown,Massachusetts,Buff,UMass,-,-,394,2.95,371,5.22,24.00,2.27,10.6,0.09,0.00,0.00,0.0,0.00
Jaron Tibbs,Purdue,ND,ND,-,-,395,2.93,389,4.84,23.82,1.91,12.5,0.09,0.00,0.00,0.0,0.00
Keelan Marion,BYU,Wyo,BYU,-,-,396,2.90,406,4.44,17.34,1.54,11.3,0.07,2.93,0.73,4.0,0.07
Chance Morrow,Buffalo,UMass,UMass,-,-,397,2.90,405,4.44,19.77,1.54,12.8,0.15,0.00,0.00,0.0,0.00
Abdur-Rahmaan Yaseen,South Florida,SouMis,USF,-,-,398,2.87,378,5.09,28.71,2.22,12.9,0.00,0.00,0.00,0.0,0.00
Cade Harris,Air Force,Baylor,AF,-,-,399,2.86,443,3.27,12.67,0.42,30.2,0.08,5.92,0.83,7.1,0.08
Mike Pettway,Jacksonville State,EastMi,JacSt,-,-,400,2.83,391,4.80,22.69,1.97,11.5,0.09,0.00,0.00,0.0,0.00
Brenen Thompson,Oklahoma,Tulane,Tulane,-,-,401,2.83,427,3.97,17.91,1.13,15.8,0.17,0.00,0.00,0.0,0.00
Rico Flores,UCLA,Ind,Ind,-,-,402,2.79,407,4.43,22.06,1.65,13.4,0.10,0.00,0.00,0.0,0.00
Alante Brown,Michigan State,PVA&M,PVA&M,-,-,403,2.75,408,4.42,21.83,1.67,13.1,0.08,0.67,0.25,2.7,0.00
Arian Smith,Georgia,Kty,UGa,-,-,404,2.73,432,3.73,15.91,1.00,15.9,0.18,0.45,0.09,5.0,0.00
Tyler King,Wyoming,BYU,BYU,-,-,405,2.72,401,4.54,17.53,1.82,9.6,0.16,0.24,0.08,3.0,0.00
Ahmari Huggins-Bruce,South Carolina,LSU,LSU,-,-,406,2.71,414,4.29,21.75,1.58,13.8,0.08,0.33,0.08,4.1,0.00
Javoni Gardere,UTEP,Lib,UTEP,-,-,407,2.69,420,4.23,21.77,1.54,14.1,0.09,0.00,0.00,0.0,0.00
David Wells Jr.,Oregon State,Oregon,Oregon,-,-,408,2.67,409,4.41,20.90,1.74,12.0,0.10,0.00,0.00,0.0,0.00
Bugs Mortimer,Western Michigan,B-C,B-C,-,-,409,2.66,412,4.33,19.94,1.68,11.9,0.09,1.32,0.18,7.3,0.00
Jeremiah Noga,Oregon State,Oregon,Oregon,-,-,410,2.66,402,4.51,21.26,1.85,11.5,0.09,0.00,0.00,0.0,0.00
Otto Tia,Utah State,Utah,Utah,-,-,411,2.65,403,4.49,20.71,1.84,11.3,0.10,0.00,0.00,0.0,0.00
Emari White,UTEP,Lib,UTEP,-,-,412,2.65,415,4.27,20.92,1.62,12.9,0.08,0.73,0.16,4.6,0.00
Jordyn Tyson,Arizona State,TxSt,AriSt,-,-,413,2.64,400,4.60,21.89,1.96,11.2,0.08,0.00,0.00,0.0,0.00
Zeriah Beason,Troy,Iowa,Troy,-,-,414,2.60,421,4.19,20.74,1.59,13.0,0.09,0.00,0.00,0.0,0.00
Bryce Childress,Western Kentucky,MiddTn,WestKy,-,-,415,2.60,410,4.37,20.74,1.76,11.8,0.09,0.00,0.00,0.0,0.00
Matthew Coleman,San Jose State,KennSt,KennSt,-,-,416,2.59,417,4.27,20.65,1.68,12.3,0.09,0.00,0.00,0.0,0.00
Jack Bech,TCU,UCF,UCF,-,-,417,2.58,413,4.32,20.84,1.74,12.0,0.08,0.24,0.24,1.0,0.00
Chimere Dike,Florida,TexA&M,TexA&M,-,-,418,2.57,399,4.62,21.29,2.05,10.4,0.07,0.00,0.00,0.0,0.00
Loic Fouonji,Vanderbilt,GaSt,Vandy,-,-,419,2.56,426,3.99,21.15,1.42,14.9,0.08,0.00,0.00,0.0,0.00
Terry Lockett,Eastern Michigan,JacSt,JacSt,-,-,420,2.56,398,4.64,19.91,2.09,9.5,0.09,0.43,0.09,4.8,0.00
Joseph Griffin,Wisconsin,Ala,Ala,-,-,421,2.55,422,4.17,20.31,1.63,12.5,0.09,0.00,0.00,0.0,0.00
Censere Lee,Pittsburgh,WVU,WVU,-,-,422,2.52,411,4.36,20.54,1.85,11.1,0.08,0.00,0.00,0.0,0.00
Rashid Williams,Washington,WashSt,WashSt,-,-,423,2.50,404,4.47,19.89,1.97,10.1,0.09,0.00,0.00,0.0,0.00
Wesley Grimes,North Carolina State,LaTech,LaTech,-,-,424,2.44,437,3.48,16.14,1.03,15.7,0.14,0.00,0.00,0.0,0.00
Jared Roznos,Air Force,Baylor,AF,-,-,425,2.43,449,3.12,16.81,0.69,24.4,0.13,0.00,0.00,0.0,0.00
Dannis Jackson,Southern Miss,USF,USF,-,-,426,2.40,424,4.03,18.86,1.63,11.6,0.09,0.00,0.00,0.0,0.00
Jordan Brown,Texas Tech,NorTx,NorTx,-,-,427,2.38,428,3.96,19.03,1.58,12.0,0.08,0.00,0.00,0.0,0.00
Kaden Wetjen,Iowa,Troy,Troy,-,-,428,2.38,425,4.02,19.07,1.64,11.6,0.07,0.43,0.07,6.1,0.00
Frank Ladson,Massachusetts,Buff,UMass,-,-,429,2.35,423,4.05,17.50,1.70,10.3,0.10,0.00,0.00,0.0,0.00
DeAndre Moore Jr.,Texas,Tx-SA,Tx-SA,-,-,430,2.29,434,3.60,18.31,1.31,14.0,0.08,0.00,0.00,0.0,0.00
Braylin Presley,Tulsa,OkSt,OkSt,-,-,431,2.27,419,4.23,17.80,1.96,9.1,0.08,0.00,0.00,0.0,0.00
Rodney Gallagher,West Virginia,Pitt,WVU,-,-,432,2.24,442,3.28,14.21,1.03,13.8,0.07,4.07,0.69,5.9,0.00
Ross Fournet,Florida International,FlaAtl,FIU,-,-,433,2.22,431,3.76,17.35,1.54,11.3,0.08,0.00,0.00,0.0,0.00
Mike Matthews,Tennessee,KentSt,KentSt,-,-,434,2.21,436,3.48,16.64,1.27,13.1,0.09,0.00,0.00,0.0,0.00
Le'Meke Brockington,Minnesota,Nevada,Nevada,-,-,435,2.19,447,3.19,13.29,1.00,13.3,0.14,0.00,0.00,0.0,0.00
Cyrus Allen,Texas A&M,Fla,TexA&M,-,-,436,2.17,441,3.31,17.14,1.14,15.0,0.07,0.29,0.07,4.1,0.00
Jaden Bradley,UNLV,Kansas,UNLV,-,-,437,2.17,444,3.25,17.08,1.08,15.8,0.08,0.00,0.00,0.0,0.00
Parker Kingston,BYU,Wyo,BYU,-,-,438,2.17,429,3.91,21.10,1.74,12.1,0.00,0.58,0.58,1.0,0.00
Blake Bohannon,Kennesaw State,SJSU,KennSt,-,-,439,2.14,433,3.68,17.05,1.54,11.1,0.07,0.00,0.00,0.0,0.00
Stephen Gosnell,Virginia Tech,ODU,VaTech,-,-,440,2.13,439,3.39,16.89,1.26,13.4,0.07,0.00,0.00,0.0,0.00
Kentron Poitier,Florida State,Mem,Mem,-,-,441,2.12,458,2.98,16.93,0.86,19.7,0.07,0.00,0.00,0.0,0.00
Andrew Sowinski,Purdue,ND,ND,-,-,442,2.11,430,3.77,21.08,1.67,12.6,0.00,0.00,0.00,0.0,0.00
Caleb Coombs,Florida Atlantic,FIU,FIU,-,-,443,2.09,416,4.27,15.45,2.18,7.1,0.09,0.00,0.00,0.0,0.00
Samario Rudolph,Jacksonville State,EastMi,JacSt,-,-,444,2.09,418,4.25,16.31,2.15,7.6,0.08,0.00,0.00,0.0,0.00
Xavier Guillory,Arizona State,TxSt,AriSt,-,-,445,2.07,435,3.53,15.65,1.46,10.7,0.08,0.16,0.08,2.0,0.00
KK Smith,Notre Dame,Purdue,ND,-,-,446,2.07,452,3.11,14.95,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Mekhi Miller,Missouri,BC,BC,-,-,447,2.06,453,3.10,14.86,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Dylan Wright,TCU,UCF,UCF,-,-,448,2.06,457,2.99,12.00,0.93,12.9,0.14,0.00,0.00,0.0,0.00
Alex Capka-Jones,Illinois,CentMi,CentMi,-,-,449,2.02,462,2.97,10.53,0.95,11.1,0.11,3.37,1.05,3.2,0.00
Creed Whittemore,Mississippi State,Toledo,Toledo,-,-,450,2.02,440,3.36,13.33,1.33,10.0,0.11,0.22,0.11,2.0,0.00
Bobby Golden,Akron,Colg,Colg,-,-,451,2.01,438,3.46,14.91,1.46,10.2,0.09,0.00,0.00,0.0,0.00
Jaedon Wilson,Arkansas,UAB,UAB,-,-,452,2.00,450,3.12,14.24,1.12,12.7,0.08,0.96,0.16,6.0,0.00
Malachi Riley,Arizona,KanSt,Ari,-,-,453,1.99,448,3.13,14.19,1.14,12.4,0.10,0.00,0.00,0.0,0.00
Leo Blackburn,Georgia Tech,VMI,VMI,-,-,454,1.98,455,3.06,15.23,1.08,14.1,0.08,0.00,0.00,0.0,0.00
Miles Cross,Indiana,UCLA,Ind,-,-,455,1.97,446,3.19,14.52,1.22,11.9,0.09,0.00,0.00,0.0,0.00
Micah Bell,Vanderbilt,GaSt,Vandy,-,-,456,1.92,460,2.97,13.52,1.05,12.9,0.10,0.00,0.00,0.0,0.00
Sam Jackson V,Auburn,NM,NM,-,-,457,1.90,445,3.20,13.00,1.30,10.0,0.10,0.00,0.00,0.0,0.00
Fredrick Moore,Michigan,ArkSt,ArkSt,-,-,458,1.90,451,3.11,12.96,1.22,10.6,0.09,0.78,0.17,4.6,0.00
Tyler Williams,Minnesota,Nevada,Nevada,-,-,459,1.90,465,2.94,13.24,1.05,12.6,0.10,0.00,0.00,0.0,0.00
Khafre Brown,Arkansas,UAB,UAB,-,-,460,1.86,468,2.86,13.58,1.00,13.6,0.08,0.00,0.00,0.0,0.00
Braylon Burnside,Mississippi State,Toledo,Toledo,-,-,461,1.86,461,2.97,14.15,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Isaiah Horton,Miami,BallSt,BallSt,-,-,462,1.86,459,2.97,14.48,1.10,13.2,0.07,0.00,0.00,0.0,0.00
Kam Brown,Purdue,ND,ND,-,-,463,1.85,464,2.96,14.07,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Jaden Smith,Nevada,Minn,Nevada,-,-,464,1.85,467,2.88,14.00,1.03,13.6,0.07,0.34,0.07,4.9,0.00
Tykeem Wallace,Kennesaw State,SJSU,KennSt,-,-,465,1.84,456,2.99,14.14,1.14,12.4,0.07,0.00,0.00,0.0,0.00
Money Parks,Utah,UtahSt,Utah,-,-,466,1.79,466,2.90,12.48,1.10,11.3,0.07,1.31,0.21,6.2,0.00
Jack Wright,Tulsa,OkSt,OkSt,-,-,467,1.79,473,2.65,13.64,0.86,15.9,0.07,0.00,0.00,0.0,0.00
Marquis Johnson,Missouri,BC,BC,-,-,468,1.76,477,2.53,13.94,0.76,18.3,0.06,0.18,0.06,3.0,0.00
Gavin Freeman,Oklahoma State,Tulsa,OkSt,-,-,469,1.73,454,3.07,12.89,1.33,9.7,0.07,0.00,0.00,0.0,0.00
Kahleil Jackson,Florida,TexA&M,TexA&M,-,-,470,1.72,469,2.76,12.40,1.04,11.9,0.08,0.00,0.00,0.0,0.00
Justin Robinson,West Virginia,Pitt,WVU,-,-,471,1.69,475,2.64,16.87,0.96,17.6,0.00,0.00,0.00,0.0,0.00
Malachi Coleman,Nebraska,UNI,UNI,-,-,472,1.68,474,2.65,12.07,0.97,12.4,0.07,0.62,0.14,4.4,0.00
Brandon Engel,Air Force,Baylor,AF,-,-,473,1.68,471,2.68,16.78,1.00,16.8,0.00,0.00,0.00,0.0,0.00
P.J. Wells,Jacksonville State,EastMi,JacSt,-,-,474,1.63,463,2.96,16.27,1.33,12.2,0.00,0.00,0.00,0.0,0.00
Ardell Banks,Kent,Tenn,KentSt,-,-,475,1.54,476,2.62,10.42,1.08,9.6,0.08,0.00,0.00,0.0,0.00
Jarvis Rush,Akron,Colg,Colg,-,-,476,1.54,478,2.47,11.14,0.93,12.0,0.07,0.00,0.00,0.0,0.00
Cayden Lee,Mississippi,Wake,Miss,-,-,477,1.47,485,2.07,8.70,0.60,14.5,0.10,0.00,0.00,0.0,0.00
Major Everhart,TCU,UCF,UCF,-,-,478,1.46,470,2.74,12.50,1.29,9.7,0.00,2.07,0.57,3.6,0.00
Stanley King,Kent,Tenn,KentSt,-,-,479,1.44,479,2.44,10.14,1.00,10.1,0.07,0.00,0.00,0.0,0.00
Evan Prater,Cincinnati,Mia-O,Cin,-,-,480,1.44,472,2.67,14.22,1.22,11.7,0.00,0.22,0.11,2.0,0.00
Munir McClain,Utah,UtahSt,Utah,-,-,481,1.40,483,2.20,8.00,0.80,10.0,0.10,0.00,0.00,0.0,0.00
Jaden Dottin,Toledo,MissSt,Toledo,-,-,482,1.38,481,2.31,9.50,0.93,10.2,0.07,0.00,0.00,0.0,0.00
Ryan Wingo,Texas,Tx-SA,Tx-SA,-,-,483,1.36,488,1.96,9.60,0.60,16.0,0.07,0.00,0.00,0.0,0.00
Isaiah Jones,New Mexico,Auburn,NM,-,-,484,1.34,490,1.84,8.42,0.50,16.8,0.08,0.00,0.00,0.0,0.00
Langston Lewis,Central Michigan,Ill,CentMi,-,-,485,1.30,482,2.26,8.83,0.97,9.1,0.07,0.00,0.00,0.0,0.00
Omarion Miller,Colorado,ColoSt,Colo,-,-,486,1.30,486,1.99,9.25,0.69,13.4,0.06,0.00,0.00,0.0,0.00
Talyn Shettron,Oklahoma State,Tulsa,OkSt,-,-,487,1.30,484,2.09,8.71,0.79,11.0,0.07,0.00,0.00,0.0,0.00
Jacory Barney Jr.,Nebraska,UNI,UNI,-,-,488,1.26,480,2.37,11.67,1.11,10.5,0.00,0.89,0.22,4.0,0.00
Devan Williams,Houston,Rice,Rice,-,-,489,1.19,491,1.76,7.64,0.57,13.4,0.07,0.00,0.00,0.0,0.00
Ayden Williams,Mississippi,Wake,Miss,-,-,490,1.13,492,1.76,7.56,0.63,12.0,0.06,0.00,0.00,0.0,0.00
AJ Jones,Arizona,KanSt,Ari,-,-,491,1.11,495,1.69,6.08,0.58,10.5,0.08,0.00,0.00,0.0,0.00
Aaron Turner,Cincinnati,Mia-O,Cin,-,-,492,1.07,494,1.70,5.31,0.63,8.4,0.06,1.69,0.25,6.8,0.00
Ray Ray Joseph,Miami,BallSt,BallSt,-,-,493,1.00,493,1.73,4.55,0.73,6.2,0.09,0.00,0.00,0.0,0.00
Camden Brown,Auburn,NM,NM,-,-,494,0.99,489,1.94,9.89,0.95,10.4,0.00,0.00,0.00,0.0,0.00
Christian Moss,Kennesaw State,SJSU,KennSt,-,-,495,0.95,496,1.48,6.00,0.53,11.3,0.06,0.00,0.00,0.0,0.00
Anthony Brown-Stephens,Kentucky,UGa,UGa,-,-,496,0.90,497,1.33,4.71,0.43,11.0,0.07,0.00,0.00,0.0,0.00
Shaleak Knotts,Maryland,UVa,MD,-,-,497,0.89,487,1.97,8.92,1.08,8.3,0.00,0.00,0.00,0.0,0.00
Terrell Timmons,Colorado,ColoSt,Colo,-,-,498,0.73,498,1.30,7.29,0.57,12.8,0.00,0.00,0.00,0.0,0.00
Nick Munson,Ball State,Mia-Fl,BallSt,-,-,499,0.59,499,1.16,5.93,0.57,10.4,0.00,0.00,0.00,0.0,0.00
Jamoi Mayes,Cincinnati,Mia-O,Cin,-,-,500,0.53,501,1.03,5.33,0.50,10.7,0.00,0.00,0.00,0.0,0.00
Jarrad Baker,Central Florida,TCU,UCF,-,-,501,0.52,500,1.14,4.54,0.62,7.3,0.00,0.69,0.15,4.6,0.00
Chris Carpenter,UTSA,Tex,Tx-SA,-,-,502,0.44,502,0.98,4.08,0.54,7.6,0.00,0.31,0.23,1.3,0.00
